	DC3000 - mock	SUPP1331 - mock	delta - mock
AT3G10700	-0.307188101226477	-0.19185921318753	0.0126584011757296
AT3G10720	-1.96070890967051	-0.849757288117249	-2.23363296507377
AT3G10730	0.358921833579536	0.667081533549366	0.512975807951182
AT3G10740	-1.73447996277965	-0.463264776155338	-0.707991397466912
AT3G10750	5.69344594345758	3.03044152494644	2.54214981080565
AT3G10760	-0.647268002955739	0.0244460401088857	-0.769084825195642
AT3G10770	0.8619917818314	0.206831860748435	0.196524756413899
AT3G10800	1.00913092652003	0.688602805706809	0.644201197120114
AT3G10810	-0.62019192022848	-0.214245509120333	-0.183218353237331
AT3G10815	6.54956805360375	4.56174388004867	5.22131221479569
AT3G10820	1.86165995722505	0.423632494047045	1.8951498087284
AT3G10840	-2.42011331405443	-2.25198314531443	-3.16144457811191
AT3G10850	-1.43356922033823	-1.16960091367936	-1.20274416399417
AT3G10860	0.0199140756875194	-0.152707571839216	-0.516887857521852
AT3G10870	0.780673679674665	0.671570262684983	0.402094124233122
AT3G10910	1.05251790740306	-0.190500488779065	-0.64354718450991
AT3G10915	0.474245981687761	0.869526555020059	0.371131562387458
AT3G10920	-0.0975827084392771	-0.394599162994774	-0.272508880460373
AT3G10930	1.73568276245913	2.91707023454284	3.41354242973456
AT3G10940	-1.43010189425679	-0.687358636077803	-0.923799740921876
AT3G10960	-0.299376210004372	0.0244569563009986	0.709459230929054
AT3G10970	-0.856633009045271	-1.00031696417174	-1.01514755701917
AT3G10980	0.181123830661954	0.0924375271228941	-0.126155306058926
AT3G10985	3.39124970743266	3.06727471937941	3.44930203247709
AT3G11010	0.0328981049505535	1.25033201192775	0.998279093439338
AT3G11020	-2.0472765535293	-2.19200241031787	-0.699222755116672
AT3G11030	1.93908586142811	0.939210634210778	1.1320745722675
AT3G11040	1.03442997872143	0.945908457838475	-0.278208224271745
AT3G11070	0.171566025657438	0.0423913425681559	0.00542610162821733
AT3G11080	1.66523311101536	2.5091168713673	2.42064956852135
AT3G11090	-0.513406739558142	0.177453419274307	0.507888410787009
AT3G11100	1.44368804360744	1.19153431990422	1.35656324021051
AT3G11110	-3.14431693836957	-4.82615242022417	-3.38359143700134
AT3G11120	-0.574723482981122	-0.441405760445638	-0.307134235333421
AT3G11130	0.674501473082163	0.612787674031154	0.759166773697798
AT3G11170	1.48395214479334	-0.660641534623579	-0.541156500719631
AT3G11200	0.904843275185312	0.572323921052242	0.493209856558444
AT3G11210	2.47239344901474	1.79893491661642	2.28431929697733
AT3G11220	1.10428757428457	0.529671760865162	0.857179588106106
AT3G11230	0.126755849559972	0.390694447084914	0.977223187558856
AT3G11240	0.942204251520043	0.767099782596325	0.579255112646974
AT3G11250	-0.495157329374845	-0.325751407214197	-0.0830586690810922
AT3G11270	0.516580072046836	0.482229237108343	0.0010026903894369
AT3G11280	-0.123755881805641	0.159411696532178	0.214290611307816
AT3G11290	-0.0275137560495367	-0.434193890454027	-0.306002888042532
AT3G11320	0.990877154324909	1.5309051485788	1.92491485544523
AT3G11330	2.29712288304756	1.21223940535665	0.903211621789549
AT3G11340	5.9083384238627	4.67245437633879	4.66833870066684
AT3G11402	1.59640405192883	1.73115451103636	1.84236702197837
AT3G11397	-0.200294305648725	-0.134691200617206	-0.366833411683563
AT3G11400	0.0799035334696256	0.0784790026403899	0.0890771409372144
AT3G11410	1.85196095228728	1.07654032857988	1.27864671012483
AT3G11420	2.13989248444162	1.40240403701333	1.42222878678977
AT3G11440	-1.1668272965023	0.395026154435382	-1.03096344574246
AT3G11450	1.37543407636077	0.889067541834544	0.822641724922512
AT3G11470	1.22576920812377	-0.415974292242499	-0.12690437500222
AT3G11480	6.77029171573885	-1.10173496696416	-1.08822655505474
AT3G11490	0.965818132371979	-0.153387224498418	-0.310566735183002
AT3G11500	-0.370512938558448	-0.629526784638461	-0.452303832878669
AT3G11510	-0.122650738004209	-0.0737985975975555	0.0690947308318854
AT3G02435	-0.111735099729975	0.289791122436486	-0.716345005494235
AT3G02445	-0.495407568105984	-1.126010929167	-0.220561656420472
AT3G11530	0.81076283717001	0.270561407823778	0.594853206062067
AT3G11540	0.615506999131163	0.615928063337975	0.638467089456436
AT3G11560	-1.46728900869258	-1.02711269333929	-1.3994183639142
AT3G11570	2.13081490345024	-0.047044141467699	-0.106978523552664
AT3G11580	1.65175885862232	1.14668645335181	1.27346627603856
AT3G11590	-0.0397613772278795	-0.0880153246136324	0.290455719729243
AT3G11591	0.0707231505960932	-0.139340770575867	-0.127582803220976
AT3G11600	0.787196644499275	0.792804778331311	1.29855228198131
AT3G11620	-0.844428083979898	-0.775015429597649	-2.24673390058308
AT3G11630	-0.64768671167898	-1.05320662446807	-0.898286750952629
